hexsha,patch,summary,author
26eeea150683,https://github.com/torvalds/linux/commit/26eeea150683,drm/i915/icl: Fix CRC mismatch error for DP link layer compliance,Aditya Swarup
59cbf56fcd98,https://github.com/torvalds/linux/commit/59cbf56fcd98,vxlan: test dev->flags & IFF_UP before calling gro_cells_receive(),Eric Dumazet
d721fe99f6ad,https://github.com/torvalds/linux/commit/d721fe99f6ad,isdn: mISDNinfineon: fix potential NULL pointer dereference,Kangjie Lu
69b51bbb03f7,https://github.com/torvalds/linux/commit/69b51bbb03f7,net: hns3: fix to stop multiple HNS reset due to the AER changes,Shiju Jose
409a51e0a4a5,https://github.com/torvalds/linux/commit/409a51e0a4a5,iio: gyro: mpu3050: fix chip ID reading,Sergey Larin
1f5d861f7fef,https://github.com/torvalds/linux/commit/1f5d861f7fef,net: stmmac: Avoid one more sometimes uninitialized Clang warning,Nathan Chancellor
09073525f8b9,https://github.com/torvalds/linux/commit/09073525f8b9,net: ethernet: sun: Zero initialize class in default case in niu_add_ethtool_tcam_entry,Nathan Chancellor
6d2b0f02f5a0,https://github.com/torvalds/linux/commit/6d2b0f02f5a0,connector: fix unsafe usage of ->real_parent,Li RongQing
ad6c9986bcb6,https://github.com/torvalds/linux/commit/ad6c9986bcb6,vxlan: Fix GRO cells race condition between receive and link delete,Stefano Brivio
831ebf18d63f,https://github.com/torvalds/linux/commit/831ebf18d63f,"drm/i915: Suppress the ""Failed to idle"" warning for gem_eio",Chris Wilson
88e05aff355e,https://github.com/torvalds/linux/commit/88e05aff355e,drm/i915: Force PSR1 exit when getting pipe CRC,José Roberto de Souza
618cf883becd,https://github.com/torvalds/linux/commit/618cf883becd,drm/i915: Disable PSR2 while getting pipe CRC,José Roberto de Souza
a89c09624f61,https://github.com/torvalds/linux/commit/a89c09624f61,drm/i915: Acquire breadcrumb ref before cancelling,Chris Wilson
7b1366b48c1f,https://github.com/torvalds/linux/commit/7b1366b48c1f,drm/i915: Reacquire priolist cache after dropping the engine lock,Chris Wilson
a656183e6c58,https://github.com/torvalds/linux/commit/a656183e6c58,scsi: libiscsi: Hold back_lock when calling iscsi_complete_task,Lee Duncan
92bf50163845,https://github.com/torvalds/linux/commit/92bf50163845,rapidio/mport_cdev: mark expected switch fall-through,Gustavo A. R. Silva
5ac188b12e7c,https://github.com/torvalds/linux/commit/5ac188b12e7c,drivers/rapidio/rio_cm.c: fix potential oops in riocm_ch_listen(),Dan Carpenter
9505b98ccddc,https://github.com/torvalds/linux/commit/9505b98ccddc,cpufreq: pxa2xx: remove incorrect __init annotation,Arnd Bergmann
df103170854e,https://github.com/torvalds/linux/commit/df103170854e,net: stmmac: Avoid sometimes uninitialized Clang warnings,Nathan Chancellor
b89869da2db9,https://github.com/torvalds/linux/commit/b89869da2db9,qede: Fix internal loopback failure with jumbo mtu configuration,Sudarsana Reddy Kalluru
7c1b998d3483,https://github.com/torvalds/linux/commit/7c1b998d3483,mt76: fix return value check in mt76_wmac_probe(),Wei Yongjun
ffc9a7ff59a4,https://github.com/torvalds/linux/commit/ffc9a7ff59a4,"mt76: when releasing PS frames, end the service period if no frame was found",Felix Fietkau
7635276989a1,https://github.com/torvalds/linux/commit/7635276989a1,mt76: mt7603: fix tx status HT rate validation,Felix Fietkau
3fd0824a2f80,https://github.com/torvalds/linux/commit/3fd0824a2f80,mt76: mt76x02: only update the base mac address if necessary,Felix Fietkau
814b8797f986,https://github.com/torvalds/linux/commit/814b8797f986,cpuidle: menu: Avoid overflows when computing variance,Rafael J. Wysocki
6899b4f7c99c,https://github.com/torvalds/linux/commit/6899b4f7c99c,mailbox: mailbox-test: fix null pointer if no mmio,Fabien Dessenne
4790595723d4,https://github.com/torvalds/linux/commit/4790595723d4,scsi: hisi_sas: Fix a timeout race of driver internal and SMP IO,Xiang Chen
b8870ec63676,https://github.com/torvalds/linux/commit/b8870ec63676,scsi: qla2xxx: check for kstrtol() failure,Dan Carpenter
08b11eaccfcf,https://github.com/torvalds/linux/commit/08b11eaccfcf,scsi: libiscsi: fall back to sendmsg for slab pages,Vasily Averin
038d710fca5b,https://github.com/torvalds/linux/commit/038d710fca5b,scsi: qla2xxx: avoid printf format warning,Arnd Bergmann
db0f166e9a37,https://github.com/torvalds/linux/commit/db0f166e9a37,scsi: qla2xxx: Fix panic in qla_dfs_tgt_counters_show,Bill Kuzeja
bc5add09764c,https://github.com/torvalds/linux/commit/bc5add09764c,IB/hfi1: Close race condition on user context disable and close,Michael J. Ruhl
441b7195e281,https://github.com/torvalds/linux/commit/441b7195e281,scsi: smartpqi: Reporting 'logical unit failure',Erwan Velu
3438b2c039b4,https://github.com/torvalds/linux/commit/3438b2c039b4,s390/virtio: handle find on invalid queue gracefully,Halil Pasic
225557446856,https://github.com/torvalds/linux/commit/225557446856,dm integrity: limit the rate of error messages,Mikulas Patocka
dcf1a988678e,https://github.com/torvalds/linux/commit/dcf1a988678e,drm/amd/display: Fix exception from AUX acquire failure,Anthony Koo
70de2cbda8a5,https://github.com/torvalds/linux/commit/70de2cbda8a5,dm thin: add sanity checks to thin-pool and external snapshot creation,Jason Cai (Xiang Feng)
d2832376b69e,https://github.com/torvalds/linux/commit/d2832376b69e,dm switch: use struct_size() in kzalloc(),Gustavo A. R. Silva
4deabfae643d,https://github.com/torvalds/linux/commit/4deabfae643d,soc: bcm: bcm2835-pm: Fix error paths of initialization.,Eric Anholt
9731ea06298b,https://github.com/torvalds/linux/commit/9731ea06298b,net: phy: use phy_modify_mmd_changed in genphy_c45_an_config_aneg,Heiner Kallweit
75a3e6a3c129,https://github.com/torvalds/linux/commit/75a3e6a3c129,RDMA/umem: minor bug fix in error handling path,John Hubbard
d757c60eca9b,https://github.com/torvalds/linux/commit/d757c60eca9b,IB/rdmavt: Fix concurrency panics in QP post_send and modify to error,Michael J. Ruhl
692c31bd4054,https://github.com/torvalds/linux/commit/692c31bd4054,team: Free BPF filter when unregistering netdev,Ido Schimmel
38d22659803a,https://github.com/torvalds/linux/commit/38d22659803a,isdn: mISDN: Fix potential NULL pointer dereference of kzalloc,Aditya Pakki
e781a7a3235e,https://github.com/torvalds/linux/commit/e781a7a3235e,drm/i915: Acquire breadcrumb ref before cancelling,Chris Wilson
c342febcde45,https://github.com/torvalds/linux/commit/c342febcde45,ASoC: soc-core: Fix probe deferral following prelink failure,Jonathan Hunter
87f50ce981b8,https://github.com/torvalds/linux/commit/87f50ce981b8,"pwm: rcar: Use ""atomic"" API on rcar_pwm_resume()",Yoshihiro Shimoda
1e18d5e6731d,https://github.com/torvalds/linux/commit/1e18d5e6731d,drm/i915/gvt: Only assign ppgtt root at dispatch time,Zhenyu Wang
f43d9d9b4eb8,https://github.com/torvalds/linux/commit/f43d9d9b4eb8,mlxsw: i2c: Modify input parameter name in initialization API,Vadim Pasternak
c6195a8bdfc6,https://github.com/torvalds/linux/commit/c6195a8bdfc6,net: dsa: mv88e6xxx: handle unknown duplex modes gracefully in mv88e6xxx_port_set_duplex,Heiner Kallweit
d4180b4c02e7,https://github.com/torvalds/linux/commit/d4180b4c02e7,ASoC: stm32: sai: fix set_sync service,Olivier Moysan
b8541798a8a6,https://github.com/torvalds/linux/commit/b8541798a8a6,rtc: zynqmp: fix possible race condition,Alexandre Belloni
f650a95b7102,https://github.com/torvalds/linux/commit/f650a95b7102,habanalabs: complete user context cleanup before hard reset,Omer Shpigelman
4eb1d1253ddd,https://github.com/torvalds/linux/commit/4eb1d1253ddd,habanalabs: fix bug when mapping very large memory area,Omer Shpigelman
b2c091ce46a7,https://github.com/torvalds/linux/commit/b2c091ce46a7,mlxsw: spectrum_acl: Make mlxsw_sp_acl_tcam_vregion_rehash() return void,Jiri Pirko
8006e3730b6e,https://github.com/torvalds/linux/commit/8006e3730b6e,net: aquantia: fixed instack structure overflow,Igor Russkikh
13b7997a103d,https://github.com/torvalds/linux/commit/13b7997a103d,net: aquantia: fixed buffer overflow,Nikita Danilov
ff83dbf21e79,https://github.com/torvalds/linux/commit/ff83dbf21e79,net: aquantia: fixed memcpy size,Nikita Danilov
7cf58b79b307,https://github.com/torvalds/linux/commit/7cf58b79b307,PCI/PME: Fix possible use-after-free on remove,Sven Van Asbroeck
ef06c9ee8933,https://github.com/torvalds/linux/commit/ef06c9ee8933,net/mlx5e: Allow one failure when offloading tc encap rules under multipath,Roi Dayan
0ad060ee9c8f,https://github.com/torvalds/linux/commit/0ad060ee9c8f,net/mlx5e: Don't make internal use of errno to denote missing neigh,Roi Dayan
d25ed413d5e5,https://github.com/torvalds/linux/commit/d25ed413d5e5,net: phy: phylink: fix uninitialized variable in phylink_get_mac_state,Heiner Kallweit
f694936c3b5a,https://github.com/torvalds/linux/commit/f694936c3b5a,tty: xilinx_uartps: Correct return value in probe,Rajan Vaja
4c83c2f75a8f,https://github.com/torvalds/linux/commit/4c83c2f75a8f,fbdev: omap2: fix warnings in dss core,Anders Roxell
c61df57343bf,https://github.com/torvalds/linux/commit/c61df57343bf,PCI: mediatek: Fix memory mapped IO range size computation,Honghui Zhang
c56cba5daf45,https://github.com/torvalds/linux/commit/c56cba5daf45,iommu/vt-d: Fix NULL pointer reference in intel_svm_bind_mm(),Lu Baolu
d4721339dcca,https://github.com/torvalds/linux/commit/d4721339dcca,mmc:fix a bug when max_discard is 0,Jiong Wu
91d3f8a62984,https://github.com/torvalds/linux/commit/91d3f8a62984,intel_th: gth: Fix an off-by-one in output unassigning,Alexander Shishkin
f552e7bd028f,https://github.com/torvalds/linux/commit/f552e7bd028f,drm/i915/gvt: Don't submit request for error workload dispatch,Zhenyu Wang
cd46eb89dff7,https://github.com/torvalds/linux/commit/cd46eb89dff7,nbd: propagate genlmsg_reply return code,Li RongQing
bf7c7a040146,https://github.com/torvalds/linux/commit/bf7c7a040146,null_blk: fix checking for REQ_FUA,Heinz Mauelshagen
464e86dafcca,https://github.com/torvalds/linux/commit/464e86dafcca,s390/qeth: remove a redundant check for card->dev,Julian Wiedmann
7bd2275c974f,https://github.com/torvalds/linux/commit/7bd2275c974f,s390/qeth: unconditionally clear MAC_REGISTERED flag,Julian Wiedmann
9dedc73a4658,https://github.com/torvalds/linux/commit/9dedc73a4658,libnvdimm/btt: Fix LBA masking during 'free list' population,Vishal Verma
82ad759143ed,https://github.com/torvalds/linux/commit/82ad759143ed,ASoC: tlv320aic3x: fix reset gpio reference counting,Philipp Puschmann
70496af9b25d,https://github.com/torvalds/linux/commit/70496af9b25d,habanalabs: use NULL to initialize array of pointers,Oded Gabbay
af5f7eea45e1,https://github.com/torvalds/linux/commit/af5f7eea45e1,habanalabs: soft-reset device if context-switch fails,Oded Gabbay
9e28c176410c,https://github.com/torvalds/linux/commit/9e28c176410c,habanalabs: fix memory leak with CBs with unaligned size,Oded Gabbay
df3a8875b5d7,https://github.com/torvalds/linux/commit/df3a8875b5d7,habanalabs: return correct error code on MMU mapping failure,Omer Shpigelman
e30be063d6db,https://github.com/torvalds/linux/commit/e30be063d6db,mmc: sdhci-esdhc-imx: correct the fix of ERR004536,BOUGH CHEN
c7c0d8df0b94,https://github.com/torvalds/linux/commit/c7c0d8df0b94,tee: optee: add missing of_node_put after of_device_is_available,Julia Lawall
ef9051c72ab7,https://github.com/torvalds/linux/commit/ef9051c72ab7,ath10k: Fix the wrong updation of BW in tx_stats debugfs entry,Surabhi Vishnoi
34e022d8b780,https://github.com/torvalds/linux/commit/34e022d8b780,mt76: fix a leaked reference by adding a missing of_node_put,Wen Yang
93665097ea23,https://github.com/torvalds/linux/commit/93665097ea23,rtlwifi: Fix blank line errors in main header files,Larry Finger
74ee436f9581,https://github.com/torvalds/linux/commit/74ee436f9581,rsi: fix missing null pointer check from a failed ieee80211_probereq_get call,Colin Ian King
98f41dc3b3ee,https://github.com/torvalds/linux/commit/98f41dc3b3ee,drm/virtio: implement prime export,Gerd Hoffmann
8c2b43d2d85b,https://github.com/torvalds/linux/commit/8c2b43d2d85b,crypto: crypto4xx - add missing of_node_put after of_device_is_available,Julia Lawall
984798de671a,https://github.com/torvalds/linux/commit/984798de671a,hwrng: bcm2835 - fix probe as platform device,Jonas Gorski
d89ea4acfc03,https://github.com/torvalds/linux/commit/d89ea4acfc03,net: hns: use struct_size() in devm_kzalloc(),Gustavo A. R. Silva
17fb465f1602,https://github.com/torvalds/linux/commit/17fb465f1602,drm/bochs: Fix the ID mismatch error,Alistair Francis
672e78cab819,https://github.com/torvalds/linux/commit/672e78cab819,drm/amd/display: Pass app_tf by value rather than by reference,Nathan Chancellor
6feaa4194c18,https://github.com/torvalds/linux/commit/6feaa4194c18,drm/amdgpu/powerplay: add missing breaks in polaris10_smumgr,Alex Deucher
232ba3a51cc2,https://github.com/torvalds/linux/commit/232ba3a51cc2,net: phy: Micrel KSZ8061: link failure after cable connect,Rajasingh Thavamani
0b702dca2658,https://github.com/torvalds/linux/commit/0b702dca2658,drm/i915: Avoid waking the engines just to check if they are idle,Chris Wilson
1e5ceeab6929,https://github.com/torvalds/linux/commit/1e5ceeab6929,staging: erofs: fix illegal address access under memory pressure,Gao Xiang
7850b51b6c21,https://github.com/torvalds/linux/commit/7850b51b6c21,scsi: mpt3sas: Add missing breaks in switch statements,Gustavo A. R. Silva
5e420fe63581,https://github.com/torvalds/linux/commit/5e420fe63581,scsi: aacraid: Fix missing break in switch statement,Gustavo A. R. Silva
d07e9fadf3a6,https://github.com/torvalds/linux/commit/d07e9fadf3a6,mmc: cqhci: Fix a tiny potential memory leak on error condition,Alamy Liu
388b4e6a00bb,https://github.com/torvalds/linux/commit/388b4e6a00bb,scsi: core: Avoid that system resume triggers a kernel warning,Bart Van Assche
e5723f95d6b4,https://github.com/torvalds/linux/commit/e5723f95d6b4,mmc: core: Fix NULL ptr crash from mmc_should_fail_request,Ritesh Harjani
0ebcddd8e06e,https://github.com/torvalds/linux/commit/0ebcddd8e06e,Bluetooth: hci_qca: Add delay after power-off pulse,Matthias Kaehlcke
5cb3c1a123fc,https://github.com/torvalds/linux/commit/5cb3c1a123fc,drm/i915: Add the missing HDMI gamut metadata packet stuff,Ville Syrjälä
6566abea0b97,https://github.com/torvalds/linux/commit/6566abea0b97,ath10k: remove the calibration data fetch for sdio,Wen Gong
401c9bd10bee,https://github.com/torvalds/linux/commit/401c9bd10bee,hpet: Use struct_size() in kzalloc(),Gustavo A. R. Silva
97b047e72bd6,https://github.com/torvalds/linux/commit/97b047e72bd6,regulator: da9062: Use struct_size() in devm_kzalloc(),Gustavo A. R. Silva
87919e0cf166,https://github.com/torvalds/linux/commit/87919e0cf166,regulator: fan53555: Check pdata->slew_rate setting,Axel Lin
e99f1683bbce,https://github.com/torvalds/linux/commit/e99f1683bbce,habanalabs: use u64 when comparing variables' sum to u32_max,Oded Gabbay
eac473bce4b7,https://github.com/torvalds/linux/commit/eac473bce4b7,firmware: hardcode the debug message for -ENOENT,John Zhao
11f27765f611,https://github.com/torvalds/linux/commit/11f27765f611,staging: fsl-dpaa2: ethsw: Add missing netdevice check,Florian Fainelli
4398e7057d66,https://github.com/torvalds/linux/commit/4398e7057d66,habanalabs: return error when failing to read/write i2c,Oded Gabbay
cffaaf0c8162,https://github.com/torvalds/linux/commit/cffaaf0c8162,iommu/dmar: Fix buffer overflow during PCI bus notification,Julia Cartwright
032ebd8548c9,https://github.com/torvalds/linux/commit/032ebd8548c9,iommu/io-pgtable-arm-v7s: Only kmemleak_ignore L2 tables,Nicolas Boichat
56897b217a1d,https://github.com/torvalds/linux/commit/56897b217a1d,Bluetooth: hci_ldisc: Postpone HCI_UART_PROTO_READY bit set in hci_uart_set_proto(),Kefeng Wang
56de8357049c,https://github.com/torvalds/linux/commit/56de8357049c,scsi: lpfc: fix calls to dma_set_mask_and_coherent(),Hannes Reinecke
78844068a7b9,https://github.com/torvalds/linux/commit/78844068a7b9,mlxsw: spectrum: acl: Use struct_size() in kzalloc(),Gustavo A. R. Silva
a3711d49beb0,https://github.com/torvalds/linux/commit/a3711d49beb0,dmaengine: imx-sdma: fix consistent dma test failures,Angus Ainslie (Purism)
f4c2965e425a,https://github.com/torvalds/linux/commit/f4c2965e425a,hwmon: (ad7418) Add device tree probing,Linus Walleij
32a64994dbc3,https://github.com/torvalds/linux/commit/32a64994dbc3,ice: fix numeric overflow warning,Bruce Allan
a329bbe707ce,https://github.com/torvalds/linux/commit/a329bbe707ce,gpio: mxc: add check to return defer probe if clock tree NOT ready,Anson Huang
e5c1e63c9323,https://github.com/torvalds/linux/commit/e5c1e63c9323,mmc: bcm2835: Drop DMA channel error pointer check,Lukas Wunner
9a633f3bfb97,https://github.com/torvalds/linux/commit/9a633f3bfb97,mmc: sdhci-esdhc-imx: fix return value check in sdhci_esdhc_imx_probe(),Wei Yongjun
2b0efe8204ec,https://github.com/torvalds/linux/commit/2b0efe8204ec,mmc: sdhci-esdhc-imx: remove the 100MHz limitation for Strobe DLL,BOUGH CHEN
f6a3d9d9dc1c,https://github.com/torvalds/linux/commit/f6a3d9d9dc1c,mmc: block: fix debugfs_simple_attr.cocci warnings,YueHaibing
2b06e1597ac2,https://github.com/torvalds/linux/commit/2b06e1597ac2,mmc: sdhci: add delay after the last tuning command,BOUGH CHEN
d3c1e33f5c86,https://github.com/torvalds/linux/commit/d3c1e33f5c86,cpufreq: ap806: add missing of_node_put after of_device_is_available,Julia Lawall
